Log file open, 02/10/23 17:34:14
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Transmission.MF_Transmission
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Tiling.MF_Tiling
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_ObjAdjustments.MF_ObjAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_MapAdjustments.MF_MapAdjustments
[2023.02.10-22.35.37:286][583]LogContentValidation: Display: Validating /Script/Engine.MaterialFunction /Game/Megascans/MSPresets/M_MS_Surface_Material_VT/Functions/MF_Displacement.MF_Displacement
[2023.02.10-22.35.41:561][ 64]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/S_Wooden_Chair_ukipagtbw_lod3.S_Wooden_Chair_ukipagtbw_lod3
[2023.02.10-22.35.41:561][ 64]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/S_Wooden_Chair_ukipagtbw_lod3.S_Wooden_Chair_ukipagtbw_lod3
[2023.02.10-22.35.41:561][ 64]LogActorFactory: Actor Factory spawned StaticMesh /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/S_Wooden_Chair_ukipagtbw_lod3.S_Wooden_Chair_ukipagtbw_lod3 as actor: StaticMeshActor /Game/Levels/Bedroom_Map.Bedroom_Map:PersistentLevel.StaticMeshActor_6
[2023.02.10-22.35.41:858][ 96]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/S_Wooden_Chair_ukipagtbw_lod3.S_Wooden_Chair_ukipagtbw_lod3
[2023.02.10-22.35.41:858][ 96]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/S_Wooden_Chair_ukipagtbw_lod3.S_Wooden_Chair_ukipagtbw_lod3
[2023.02.10-22.35.41:859][ 96]LogActorFactory: Actor Factory spawned StaticMesh /Game/Megascans/3D_Assets/Wooden_Chair_ukipagtbw/S_Wooden_Chair_ukipagtbw_lod3.S_Wooden_Chair_ukipagtbw_lod3 as actor: StaticMeshActor /Game/Levels/Bedroom_Map.Bedroom_Map:PersistentLevel.StaticMeshActor_7
[2023.02.10-22.35.51:646][182]Cmd: TRANSACTION UNDO
[2023.02.10-22.35.51:646][182]LogEditorTransaction: Undo Scale Elements
[2023.02.10-22.36.06:673][817]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.02.10-22.36.06:677][817]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.10-22.36.06:682][817]PIE: New page: PIE session: Bedroom_Map (Feb. 10, 2023, 12:36:06 p.m.)
[2023.02.10-22.36.06:685][817]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.02.10-22.36.06:685][817]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.02.10-22.36.06:685][817]LogPlayLevel: Creating play world package: /Game/Levels/UEDPIE_0_Bedroom_Map
[2023.02.10-22.36.06:687][817]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002146s)
[2023.02.10-22.36.06:687][817]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Levels/Bedroom_Map.Bedroom_Map to /Game/Levels/UEDPIE_0_Bedroom_Map.Bedroom_Map (0.002176s)
[2023.02.10-22.36.06:687][817]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-22.36.06:687][817]LogAIModule: Creating AISystem for world Bedroom_Map
[2023.02.10-22.36.06:688][817]LogPlayLevel: PIE: World Init took: (0.000633s)
[2023.02.10-22.36.06:693][817]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2023.02.10-22.36.06:693][817]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.02.10-22.36.06:693][817]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.10-22.36.06:693][817]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.10-22.36.06:694][817]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.10-22.36.06:694][817]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.10-22.36.06:694][817]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.10-22.36.06:694][817]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.10-22.36.06:694][817]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.10-22.36.06:694][817]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.10-22.36.06:694][817]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.10-22.36.06:694][817]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.10-22.36.06:694][817]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.10-22.36.06:696][817]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.10-22.36.06:718][817]LogAudioMixer: Display: Using Audio Hardware Device Headphones (High Definition Audio Device)
[2023.02.10-22.36.06:718][817]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.10-22.36.06:718][817]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.10-22.36.06:718][817]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.10-22.36.06:719][817]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.02.10-22.36.06:719][817]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.02.10-22.36.06:720][817]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.02.10-22.36.06:720][817]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.02.10-22.36.06:720][817]LogInit: FAudioDevice initialized.
[2023.02.10-22.36.06:720][817]LogAudio: Display: Audio Device (ID: 2) registered with world 'Bedroom_Map'.
[2023.02.10-22.36.06:724][817]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.02.10-22.36.06:724][817]LogWorld: Bringing World /Game/Levels/UEDPIE_0_Bedroom_Map.Bedroom_Map up for play (max tick rate 0) at 2023.02.10-17.36.06
[2023.02.10-22.36.06:724][817]LogWorld: Bringing up level for play took: 0.000638
[2023.02.10-22.36.06:726][817]LogOnline: OSS: Created online subsystem instance for: :Context_3
[2023.02.10-22.36.06:742][817]PIE: Server logged in
[2023.02.10-22.36.06:742][817]PIE: Play in editor total start time 0.066 seconds.
[2023.02.10-22.36.08:666][ 25]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-22.36.08:666][ 25]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Bedroom_Map
[2023.02.10-22.36.08:666][ 25]LogWorld: UWorld::CleanupWorld for Bedroom_Map, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.36.08:666][ 25]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-22.36.08:669][ 25]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.10-22.36.08:671][ 25]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-22.36.08:676][ 25]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.10-22.36.08:676][ 25]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.10-22.36.08:677][ 25]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.02.10-22.36.08:680][ 25]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-22.36.08:681][ 25]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2023.02.10-22.36.08:746][ 27]LogPlayLevel: Display: Destroying online subsystem :Context_3
[2023.02.10-22.36.14:735][710]Cmd: TRANSACTION UNDO
[2023.02.10-22.36.14:735][710]LogEditorTransaction: Undo Scale Elements
[2023.02.10-22.36.16:984][909]Cmd: TRANSACTION UNDO
[2023.02.10-22.36.16:984][909]LogEditorTransaction: Undo Scale Elements
[2023.02.10-22.36.23:118][569]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-22.36.23:147][569]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Levels/Bedroom_Map" FILE="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Levels/Bedroom_Map.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.10-22.36.23:152][569]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.02.10-22.36.23:158][569]LogSavePackage: Moving output files for package: /Game/Levels/Bedroom_Map
[2023.02.10-22.36.23:158][569]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/Bedroom_Map2382912647E5B47CE7E20D9A8F513BBE.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Levels/Bedroom_Map.umap'
[2023.02.10-22.36.23:165][569]LogFileHelpers: Saving map 'Bedroom_Map' took 0.019
[2023.02.10-22.36.23:170][569]LogFileHelpers: InternalPromptForCheckoutAndSave took 51 ms (total: 477 ms)
[2023.02.10-22.36.23:173][569]AssetCheck: New page: Asset Save: Bedroom_Map
[2023.02.10-22.36.23:173][569]LogContentValidation: Display: Validating /Script/Engine.World /Game/Levels/Bedroom_Map.Bedroom_Map
[2023.02.10-22.36.26:053][696]LogDerivedDataCache: C:/Users/Josh Rivera/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:10.293 and deleted 0 files with total size 0 MiB. Scanned 5882 files in 5803 folders with total size 402 MiB.
[2023.02.10-22.44.53:733][798]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-22.44.53:759][798]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Levels/Bedroom_Map" FILE="D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Levels/Bedroom_Map.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.02.10-22.44.53:764][798]LogUObjectHash: Compacting FUObjectHashTables data took   0.28ms
[2023.02.10-22.44.53:770][798]LogSavePackage: Moving output files for package: /Game/Levels/Bedroom_Map
[2023.02.10-22.44.53:770][798]LogSavePackage: Moving 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Saved/Bedroom_MapC316D3C146B3F96C3CB93C882E0E8F31.tmp' to 'D:/HorrorGameJam/HorrorJamRepo/HorrorJamUE5Project/Content/Levels/Bedroom_Map.umap'
[2023.02.10-22.44.53:776][798]LogFileHelpers: Saving map 'Bedroom_Map' took 0.018
[2023.02.10-22.44.53:782][798]LogFileHelpers: InternalPromptForCheckoutAndSave took 49 ms (total: 526 ms)
[2023.02.10-22.44.53:785][798]AssetCheck: New page: Asset Save: Bedroom_Map
[2023.02.10-22.44.53:785][798]LogContentValidation: Display: Validating /Script/Engine.World /Game/Levels/Bedroom_Map.Bedroom_Map
[2023.02.10-22.46.53:716][326]LogUObjectHash: Compacting FUObjectHashTables data took   0.25ms
[2023.02.10-22.46.53:716][326]LogStall: Shutdown...
[2023.02.10-22.46.53:723][326]LogStall: Shutdown complete.
[2023.02.10-22.46.53:746][326]LogSlate: Window 'HorrorJamUE5Project - Unreal Editor' being destroyed
[2023.02.10-22.46.53:843][327]Cmd: QUIT_EDITOR
[2023.02.10-22.46.53:843][327]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.02.10-22.46.53:846][327]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.02.10-22.46.53:846][327]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.02.10-22.46.53:846][327]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.02.10-22.46.53:846][327]LogWorld: UWorld::CleanupWorld for Bedroom_Map, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.46.53:846][327]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-22.46.53:846][327]LogStylusInput: Shutting down StylusInput subsystem.
[2023.02.10-22.46.53:846][327]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.02.10-22.46.54:001][327]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.02.10-22.46.54:001][327]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.02.10-22.46.54:001][327]LogAudio: Display: Audio Device unregistered from world 'Bedroom_Map'.
[2023.02.10-22.46.54:001][327]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.10-22.46.54:002][327]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.10-22.46.54:007][327]LogAudio: Display: Audio Device Manager Shutdown
[2023.02.10-22.46.54:010][327]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.02.10-22.46.54:010][327]LogExit: Preparing to exit.
[2023.02.10-22.46.54:018][327]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2023.02.10-22.46.55:017][327]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.46.55:017][327]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.02.10-22.46.55:044][327]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.02.10-22.46.55:054][327]LogExit: Editor shut down
[2023.02.10-22.46.55:056][327]LogExit: Transaction tracking system shut down
[2023.02.10-22.46.55:101][327]LogExit: Object subsystem successfully closed.
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: ================================================
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: Total job queries 72, among them cache hits 22 (30.56%)
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: Tracking 50 distinct input hashes that result in 41 distinct outputs (82.00%)
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: RAM used: 0.30 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.04%
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.10-22.46.55:105][327]LogShaderCompilers: Display: ================================================
[2023.02.10-22.46.55:153][327]LogShaderCompilers: Display: Shaders left to compile 0
[2023.02.10-22.46.55:165][327]LogVirtualization: UE::Virtualization was shutdown
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (997)
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module Voice (995)
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (993)
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (991)
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module AddContentDialog (989)
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module WidgetCarousel (988)
[2023.02.10-22.46.55:199][327]LogModuleManager: Shutting down and abandoning module WebBrowser (985)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module SceneOutliner (983)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module SubobjectEditor (981)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module PlanarCut (969)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module CharacterAI (967)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (965)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (963)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (961)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (959)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (957)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (955)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module TakesCore (953)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module TextureAlignMode (951)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module BspMode (949)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module GeometryMode (947)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module WaveTableEditor (945)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (943)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module GooglePADEditor (941)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (939)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (937)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module ControlRigEditor (935)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module IKRigEditor (933)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (931)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (929)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module WebMMedia (927)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (925)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (923)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (921)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (919)
[2023.02.10-22.46.55:270][327]LogModuleManager: Shutting down and abandoning module SequenceRecorder (918)
